window_id,window_start,window_end,date,day_name,window_index,flow_count,packet_rate,byte_rate,mean_flow_duration,std_flow_duration,short_flow_ratio,mean_packet_size,packet_length_variability,fwd_bwd_packet_ratio,unique_dst_ports,unique_dst_ips,tcp_flow_ratio,syn_packet_ratio,is_attack_window,attack_category,attack_categories_present
20170707_1415,2017-07-07 14:15:00,2017-07-07 14:15:59,2017-07-07,Friday,16,133,148.78333333333333,147657.66666666666,25601216.66917293,35858320.60983034,0.46616541353383456,992.4341884171614,143.7769123093037,0.9523288869451126,8,58,0.3533834586466165,0.006161084350845749,0,BENIGN,BENIGN
20170707_1416,2017-07-07 14:16:00,2017-07-07 14:16:59,2017-07-07,Friday,17,1097,6683.1,8035523.6,20945697.853236098,39031384.30828716,0.6545123062898814,1202.364710987416,219.380177487882,0.7473037923386306,21,174,0.3445761166818596,0.0019077972797055258,0,BENIGN,BENIGN
20170707_1417,2017-07-07 14:17:00,2017-07-07 14:17:59,2017-07-07,Friday,18,1080,466.68333333333334,364432.13333333336,17597254.71111111,36207523.86969104,0.675,780.8981107817579,194.62693490444096,0.8998575208630165,15,164,0.3351851851851852,0.026320488553980215,0,BENIGN,BENIGN
20170707_1418,2017-07-07 14:18:00,2017-07-07 14:18:59,2017-07-07,Friday,19,258,7930.333333333333,9771931.6,24536505.139534883,35547394.628655285,0.5736434108527132,1232.2220503551764,231.03751877577338,0.7395759833581328,17,97,0.4844961240310077,0.00042663191963347486,0,BENIGN,BENIGN
20170707_1419,2017-07-07 14:19:00,2017-07-07 14:19:59,2017-07-07,Friday,20,393,183.68333333333334,128212.56666666667,24900157.636132315,42731899.158680804,0.6157760814249363,698.0087106433173,207.46365591512696,0.8912148249828414,14,83,0.366412213740458,0.02368206151891843,0,BENIGN,BENIGN
20170707_1420,2017-07-07 14:20:00,2017-07-07 14:20:59,2017-07-07,Friday,21,81,8224.433333333332,10191752.816666666,29005910.111111112,39001169.59364716,0.3333333333333333,1239.2042592600098,93.11561994296383,0.7318763775216542,9,51,0.41975308641975306,2.8370748947242566e-05,0,BENIGN,BENIGN
20170707_1421,2017-07-07 14:21:00,2017-07-07 14:21:59,2017-07-07,Friday,22,908,275.75,127683.58333333333,21352912.168502204,41211512.99003296,0.6629955947136564,463.0411000302206,215.00878915914504,0.9853611711063115,11,154,0.355726872246696,0.04194620731338773,0,BENIGN,BENIGN
20170707_1422,2017-07-07 14:22:00,2017-07-07 14:22:59,2017-07-07,Friday,23,248,8221.7,10157023.516666668,13443964.322580645,29761257.828573033,0.717741935483871,1235.3921350410094,214.10616700810766,0.7367928148687996,12,88,0.4435483870967742,0.00033650785928295446,0,BENIGN,BENIGN
20170707_1423,2017-07-07 14:23:00,2017-07-07 14:23:59,2017-07-07,Friday,24,132,36.46666666666667,17834.033333333333,43653025.5,45770371.222229235,0.3939393939393939,489.05027422303476,210.9241425877213,1.06120527306968,9,51,0.5,0.037477148080438755,0,BENIGN,BENIGN
20170707_1424,2017-07-07 14:24:00,2017-07-07 14:24:59,2017-07-07,Friday,25,539,7896.05,9731903.883333333,24224044.15955473,42439816.2599257,0.608534322820037,1232.5028189200086,157.47487164159807,0.7471493266067767,13,117,0.37662337662337664,0.0006480033265577937,0,BENIGN,BENIGN
20170707_1425,2017-07-07 14:25:00,2017-07-07 14:25:59,2017-07-07,Friday,26,2052,514.3166666666667,215402.28333333333,17126330.62719298,36660608.567478575,0.6803118908382066,418.8125668362552,173.2260709907746,0.9267028781919211,12,226,0.31189083820662766,0.04212709420266373,0,BENIGN,BENIGN
20170707_1426,2017-07-07 14:26:00,2017-07-07 14:26:59,2017-07-07,Friday,27,622,3232.266666666667,3907381.3333333335,17679992.172025725,31975211.682211507,0.657556270096463,1208.8672551769655,170.61957422430282,0.7505235224031483,11,139,0.3536977491961415,0.0020212853724940185,0,BENIGN,BENIGN
20170707_1427,2017-07-07 14:27:00,2017-07-07 14:27:59,2017-07-07,Friday,28,236,59.583333333333336,18700.6,21752880.072033897,38704534.25450968,0.5466101694915254,313.85622377622377,157.4926063857035,1.0985915492957747,16,83,0.4915254237288136,0.03328671328671329,0,BENIGN,BENIGN
20170707_1428,2017-07-07 14:28:00,2017-07-07 14:28:59,2017-07-07,Friday,29,340,73.86666666666666,24375.366666666665,23125231.467647057,38371989.49385197,0.538235294117647,329.9914259927798,113.8964280963152,1.0724637681159421,12,88,0.39705882352941174,0.03564981949458484,0,BENIGN,BENIGN
20170707_1429,2017-07-07 14:29:00,2017-07-07 14:29:59,2017-07-07,Friday,30,473,143.11666666666667,64254.78333333333,21430085.687103596,35943794.86439477,0.627906976744186,448.96785839059044,200.6723114576015,0.8983200707338639,13,93,0.3657505285412262,0.038313730057063004,0,BENIGN,BENIGN
20170707_1430,2017-07-07 14:30:00,2017-07-07 14:30:59,2017-07-07,Friday,31,547,151.63333333333333,73374.03333333334,23420566.124314442,38822473.01334419,0.6069469835466179,483.89118487579685,203.40641149041616,0.9442307692307692,10,126,0.41316270566727603,0.04506484941745439,0,BENIGN,BENIGN
20170707_1431,2017-07-07 14:31:00,2017-07-07 14:31:59,2017-07-07,Friday,32,928,237.75,86972.7,20350769.775862068,39741509.64495555,0.6702586206896551,365.81577287066244,193.29219732704985,1.0295916915635226,18,142,0.3125,0.04150017525411847,0,BENIGN,BENIGN
20170707_1432,2017-07-07 14:32:00,2017-07-07 14:32:59,2017-07-07,Friday,33,775,217.41666666666666,122904.63333333333,15841228.601290323,28442228.3283029,0.6503225806451612,565.2953622077424,166.49131092462633,0.8518097941802697,12,126,0.3367741935483871,0.040091989267918744,0,BENIGN,BENIGN
20170707_1433,2017-07-07 14:33:00,2017-07-07 14:33:59,2017-07-07,Friday,34,561,316.8833333333333,257170.95,14463402.037433155,29139800.313165504,0.661319073083779,811.5635091779309,156.259922649703,0.8150057273768614,13,121,0.33511586452762926,0.01640982485667701,0,BENIGN,BENIGN
20170707_1434,2017-07-07 14:34:00,2017-07-07 14:34:59,2017-07-07,Friday,35,652,7171.633333333333,10657780.65,20480498.852760736,40489007.13014622,0.7131901840490797,1486.1022802801779,155.43305962650666,0.7760694414634549,11,110,0.28067484662576686,0.0007924740528656884,1,Bot,Bot
20170707_1435,2017-07-07 14:35:00,2017-07-07 14:35:59,2017-07-07,Friday,36,277,148.28333333333333,105100.43333333333,24565067.137184117,40212921.444708765,0.6209386281588448,708.7811621895021,164.32484390415112,0.834639175257732,8,58,0.30324909747292417,0.017758795099471734,0,BENIGN,BENIGN
20170707_1436,2017-07-07 14:36:00,2017-07-07 14:36:59,2017-07-07,Friday,37,121,26.333333333333332,7661.716666666666,20371238.305785123,35076089.117912985,0.5785123966942148,290.9512658227848,136.83511602592142,1.1307277628032344,8,41,0.33884297520661155,0.035443037974683546,0,BENIGN,BENIGN
20170707_1437,2017-07-07 14:37:00,2017-07-07 14:37:59,2017-07-07,Friday,38,1071,351.1,212001.0,19855983.622782446,38640332.731621996,0.6573295985060691,603.8194246653375,183.98666867777595,0.9051365527220112,16,183,0.34827264239028943,0.03432070635146682,0,BENIGN,BENIGN
20170707_1438,2017-07-07 14:38:00,2017-07-07 14:38:59,2017-07-07,Friday,39,857,218.75,116779.81666666667,10807479.827304551,27654421.697770745,0.7257876312718786,533.8505904761905,288.1286499160702,0.880515759312321,8,114,0.48191365227537925,0.06651428571428572,0,BENIGN,BENIGN
20170707_1439,2017-07-07 14:39:00,2017-07-07 14:39:59,2017-07-07,Friday,40,610,140.08333333333334,48410.75,16267635.467213115,34108966.90893643,0.6639344262295082,345.5853658536585,194.29041656863524,1.0407865986890021,11,117,0.4016393442622951,0.055800118976799526,0,BENIGN,BENIGN
20170707_1440,2017-07-07 14:40:00,2017-07-07 14:40:59,2017-07-07,Friday,41,811,227.26666666666668,80474.1,19692014.40567201,37957846.132899016,0.6399506781750924,354.09548254620125,249.35040437496372,1.05965866183356,11,128,0.5018495684340321,0.05617483132883543,0,BENIGN,BENIGN
20170707_1441,2017-07-07 14:41:00,2017-07-07 14:41:59,2017-07-07,Friday,42,886,377.85,237315.31666666668,20589530.98645598,38658692.43105361,0.6433408577878104,628.0675312072692,172.6984056002169,0.8053830227743272,14,136,0.35214446952595935,0.025583344360636938,0,BENIGN,BENIGN
20170707_1442,2017-07-07 14:42:00,2017-07-07 14:42:59,2017-07-07,Friday,43,1540,622.5833333333334,325099.93333333335,20671569.699350648,40005516.45206316,0.6642857142857143,522.178985410253,203.04158923490544,0.8775633293124246,10,216,0.38571428571428573,0.03156203988756525,0,BENIGN,BENIGN
20170707_1443,2017-07-07 14:43:00,2017-07-07 14:43:59,2017-07-07,Friday,44,616,154.45,66464.26666666666,15989267.743506493,34459893.89057719,0.6753246753246753,430.3286932124744,181.17768175733818,1.0271216097987752,11,128,0.37987012987012986,0.04435092262868242,0,BENIGN,BENIGN
20170707_1444,2017-07-07 14:44:00,2017-07-07 14:44:59,2017-07-07,Friday,45,818,222.1,72147.86666666667,19196468.347188264,37339528.51807008,0.6271393643031785,324.8440642353294,161.73226822023474,0.9929714371167938,16,161,0.38386308068459657,0.03759567762269248,0,BENIGN,BENIGN
20170707_1445,2017-07-07 14:45:00,2017-07-07 14:45:59,2017-07-07,Friday,46,189,41.483333333333334,6056.516666666666,18867832.23809524,33385505.377633028,0.42857142857142855,145.99879469666533,117.21284934383053,1.5279187817258884,15,71,0.49206349206349204,0.03937324226597027,0,BENIGN,BENIGN
20170707_1446,2017-07-07 14:46:00,2017-07-07 14:46:59,2017-07-07,Friday,47,2695,833.4333333333333,399310.93333333335,16370846.858998144,35392572.25792049,0.6675324675324675,479.115626124865,212.36949272715242,0.902781477112743,17,378,0.36252319109461967,0.038195416550013996,0,BENIGN,BENIGN
20170707_1447,2017-07-07 14:47:00,2017-07-07 14:47:59,2017-07-07,Friday,48,125,18.45,1676.9,13718041.76,28082943.800053947,0.632,90.88888888888889,69.88182725114645,1.5296803652968036,11,41,0.264,0.028906955736224028,0,BENIGN,BENIGN
20170707_1448,2017-07-07 14:48:00,2017-07-07 14:48:59,2017-07-07,Friday,49,222,66.36666666666666,9152.7,27016048.62162162,42908375.66931456,0.6261261261261262,137.91109994977398,123.59656028702821,1.0156882591093117,9,72,0.42342342342342343,0.020090406830738324,0,BENIGN,BENIGN
20170707_1449,2017-07-07 14:49:00,2017-07-07 14:49:59,2017-07-07,Friday,50,506,102.86666666666666,35016.933333333334,12225471.43083004,30039647.371396296,0.6027667984189723,340.4108878807518,174.87252396529703,1.04742951907131,11,113,0.4268774703557312,0.04844458846403111,0,BENIGN,BENIGN
20170707_1450,2017-07-07 14:50:00,2017-07-07 14:50:59,2017-07-07,Friday,51,289,96.13333333333334,27986.85,25293033.349480968,46249221.30295977,0.6608996539792388,291.125346740638,182.96011943989788,0.977039067854695,14,66,0.370242214532872,0.033287101248266296,0,BENIGN,BENIGN
20170707_1451,2017-07-07 14:51:00,2017-07-07 14:51:59,2017-07-07,Friday,52,133,30.766666666666666,6210.466666666666,15822142.736842105,38439486.105806865,0.7443609022556391,201.8569880823402,141.19478505755683,1.2199519230769231,11,50,0.2631578947368421,0.0390032502708559,0,BENIGN,BENIGN
20170707_1452,2017-07-07 14:52:00,2017-07-07 14:52:59,2017-07-07,Friday,53,955,331.2,156577.3,18522814.686910994,38700458.37344958,0.6638743455497382,472.75754830917873,188.30341327607638,0.895916809769128,15,138,0.34450261780104713,0.031602254428341386,0,BENIGN,BENIGN
20170707_1453,2017-07-07 14:53:00,2017-07-07 14:53:59,2017-07-07,Friday,54,555,114.78333333333333,46542.15,12124385.486486487,31235804.88666566,0.7207207207207207,405.4782924350225,139.67900908837407,0.9562624254473161,7,100,0.2882882882882883,0.045302744300856686,0,BENIGN,BENIGN
20170707_1454,2017-07-07 14:54:00,2017-07-07 14:54:59,2017-07-07,Friday,55,604,190.46666666666667,88006.43333333333,19943966.685430463,40453253.947022095,0.6754966887417219,462.0568778438922,189.38797682715247,0.9859252823631625,16,83,0.3344370860927152,0.0371893594679734,0,BENIGN,BENIGN
20170707_1455,2017-07-07 14:55:00,2017-07-07 14:55:59,2017-07-07,Friday,56,716,190.51666666666668,87994.38333333333,15443309.134078212,33281875.30778965,0.6564245810055865,461.8723646225177,145.80535161316777,1.010905892700088,11,156,0.3324022346368715,0.0356049339515353,0,BENIGN,BENIGN
20170707_1456,2017-07-07 14:56:00,2017-07-07 14:56:59,2017-07-07,Friday,57,1069,225.6,69221.38333333333,13198538.538821328,32212189.659486756,0.744621141253508,306.8323729314421,142.36021386303617,1.1224521793665725,21,141,0.24789522918615528,0.040484633569739956,0,BENIGN,BENIGN
20170707_1457,2017-07-07 14:57:00,2017-07-07 14:57:59,2017-07-07,Friday,58,1254,313.4166666666667,126144.03333333334,18307474.633971293,38582451.72047361,0.6794258373205742,402.4802977931401,147.87307252527373,1.0061873266481758,20,158,0.30861244019138756,0.0403616059558628,0,BENIGN,BENIGN
20170707_1458,2017-07-07 14:58:00,2017-07-07 14:58:59,2017-07-07,Friday,59,739,225.8,126128.38333333333,15327966.589986468,33938240.91251801,0.6630581867388363,558.5845143194567,183.5259536486202,0.9128900183538049,17,137,0.36400541271989173,0.03653675819309123,0,BENIGN,BENIGN
20170707_1459,2017-07-07 14:59:00,2017-07-07 14:59:59,2017-07-07,Friday,60,1296,302.76666666666665,95493.86666666667,16963056.354938272,37916753.99912358,0.7322530864197531,315.40416162060995,157.98876778488358,1.0271144833742467,13,192,0.2862654320987654,0.03836838049102719,0,BENIGN,BENIGN
20170707_1500,2017-07-07 15:00:00,2017-07-07 15:00:59,2017-07-07,Friday,61,233,45.5,7490.733333333334,12157433.918454936,29527317.885058656,0.6051502145922747,164.63150183150182,108.65816261036602,1.2312091503267975,19,71,0.3948497854077253,0.056043956043956046,0,BENIGN,BENIGN
20170707_1501,2017-07-07 15:01:00,2017-07-07 15:01:59,2017-07-07,Friday,62,1500,640.85,420936.51666666666,21446862.514,39817952.93039547,0.6326666666666667,656.8409404176745,197.1321006642558,0.7209094163981382,13,218,0.3586666666666667,0.02629320433798861,0,BENIGN,BENIGN
20170707_1502,2017-07-07 15:02:00,2017-07-07 15:02:59,2017-07-07,Friday,63,1600,455.35,217436.21666666667,16928955.375625,36528887.348098926,0.69625,477.51447604406866,140.0940716715561,0.8917122481478917,10,197,0.265,0.030928589729512096,0,BENIGN,BENIGN
20170707_1503,2017-07-07 15:03:00,2017-07-07 15:03:59,2017-07-07,Friday,64,1353,599.7166666666667,459820.05,13897453.12638581,32705605.32471882,0.6777531411677753,766.7288163855154,186.80370494194773,0.968059505578648,11,185,0.3532889874353289,0.02442820220659756,0,BENIGN,BENIGN
20170707_1504,2017-07-07 15:04:00,2017-07-07 15:04:59,2017-07-07,Friday,65,1507,488.3833333333333,281074.2,12743163.124751162,29825975.773727465,0.6894492368944923,575.5196396273419,201.3689878668611,0.953990798159632,20,242,0.41473125414731254,0.03876736170357984,1,Bot,Bot
20170707_1505,2017-07-07 15:05:00,2017-07-07 15:05:59,2017-07-07,Friday,66,808,226.51666666666668,82646.61666666667,10347516.11509901,25106502.81064095,0.6868811881188119,364.8588771981458,174.86744683630363,0.9964747356051704,11,134,0.41707920792079206,0.03884923846663233,1,Bot,Bot
20170707_1506,2017-07-07 15:06:00,2017-07-07 15:06:59,2017-07-07,Friday,67,1185,579.0833333333334,448804.3333333333,15383792.197468355,33147149.861185588,0.7021097046413503,775.0254712908333,190.8674297634067,0.8005907654039488,12,180,0.35443037974683544,0.02175852640667722,1,Bot,Bot
20170707_1507,2017-07-07 15:07:00,2017-07-07 15:07:59,2017-07-07,Friday,68,1177,460.9166666666667,316879.2166666667,14500677.884451997,34067857.92974704,0.7374681393372983,687.4978484903272,194.08249342631504,0.8189950013154433,12,172,0.3372982158028887,0.02697523051889351,1,Bot,Bot
20170707_1508,2017-07-07 15:08:00,2017-07-07 15:08:59,2017-07-07,Friday,69,1013,385.71666666666664,354967.23333333334,14715125.849950641,34636888.06087807,0.7423494570582428,920.2797390139567,163.04680945019842,1.0060674352084598,15,165,0.3139190523198421,0.02579613706088234,1,Bot,Bot
20170707_1509,2017-07-07 15:09:00,2017-07-07 15:09:59,2017-07-07,Friday,70,486,130.76666666666668,59025.55,15163170.42798354,29599879.46642203,0.6419753086419753,451.3807035432067,195.2401934602145,1.0371235721703012,13,117,0.41975308641975306,0.033902625541677285,1,Bot,Bot
20170707_1510,2017-07-07 15:10:00,2017-07-07 15:10:59,2017-07-07,Friday,71,1505,914.9,817726.0333333333,11267411.77475083,30612354.616481345,0.7760797342192691,893.7873355922324,142.08111884408214,0.7612050434726811,16,174,0.25514950166112954,0.012587896673589099,1,Bot,Bot
20170707_1511,2017-07-07 15:11:00,2017-07-07 15:11:59,2017-07-07,Friday,72,1009,533.4666666666667,530019.0833333334,11534114.682854312,30399247.846308444,0.7888999008919723,993.5373969007748,160.40208338945087,0.7990669964028777,14,120,0.27651139742319125,0.016933266683329166,1,Bot,Bot
20170707_1512,2017-07-07 15:12:00,2017-07-07 15:12:59,2017-07-07,Friday,73,342,152.05,78506.66666666667,17029830.529239766,36122421.396613635,0.6842105263157895,516.3213855091527,221.20921187875348,0.9044040910039658,13,68,0.4152046783625731,0.028389784062260223,1,Bot,Bot
20170707_1513,2017-07-07 15:13:00,2017-07-07 15:13:59,2017-07-07,Friday,74,669,348.1,379555.2166666667,11526504.729446936,29371636.91233978,0.7130044843049327,1090.3625873791057,152.30672595121297,1.0820374800637957,12,125,0.336322869955157,0.016422483960547737,1,Bot,Bot
20170707_1514,2017-07-07 15:14:00,2017-07-07 15:14:59,2017-07-07,Friday,75,500,549.6833333333333,879345.7166666667,19394201.874,38487825.83998726,0.658,1599.7314514417392,234.02530178877572,0.8794233289646134,15,82,0.484,0.013189412085746338,1,Bot,Bot
20170707_1515,2017-07-07 15:15:00,2017-07-07 15:15:59,2017-07-07,Friday,76,1383,431.25,225643.7,13642144.071583513,32503735.044117957,0.6796818510484454,523.231768115942,181.49539092706652,0.8453858222792754,11,190,0.34562545191612437,0.036908212560386476,1,Bot,Bot
20170707_1516,2017-07-07 15:16:00,2017-07-07 15:16:59,2017-07-07,Friday,77,580,736.8333333333334,1245058.6,11490729.339655172,28340046.40046508,0.7103448275862069,1689.7425016964487,150.84384110871704,0.8558895138947191,13,97,0.3620689655172414,0.00886677222347885,1,Bot,Bot
20170707_1517,2017-07-07 15:17:00,2017-07-07 15:17:59,2017-07-07,Friday,78,835,362.4166666666667,242821.63333333333,12596306.311377246,32176879.862605687,0.7233532934131737,670.0068061623361,199.08770657668566,0.7545586574148782,12,120,0.4119760479041916,0.02685674867785698,1,Bot,Bot
20170707_1518,2017-07-07 15:18:00,2017-07-07 15:18:59,2017-07-07,Friday,79,892,919.0333333333333,1424861.65,13216073.742152466,33162412.437778804,0.7275784753363229,1550.3916977984113,191.86718387993258,0.8562291715757229,13,118,0.3654708520179372,0.011026078125566718,1,Bot,Bot
20170707_1519,2017-07-07 15:19:00,2017-07-07 15:19:59,2017-07-07,Friday,80,684,207.56666666666666,92643.28333333334,12099734.638888888,31715711.648362584,0.7675438596491229,446.3302553396499,202.99432739180267,0.9663719608462267,13,109,0.4064327485380117,0.043118676730367754,1,Bot,Bot
20170707_1520,2017-07-07 15:20:00,2017-07-07 15:20:59,2017-07-07,Friday,81,597,129.61666666666667,40164.35,18657767.08040201,35742206.635566995,0.6365159128978225,309.8702584544169,155.0363768122318,1.0942380183091007,16,113,0.3316582914572864,0.043204320432043204,1,Bot,Bot
20170707_1521,2017-07-07 15:21:00,2017-07-07 15:21:59,2017-07-07,Friday,82,3278,705.5666666666667,264271.1666666667,16128674.728492983,36307523.18205875,0.6879194630872483,374.55166060377,151.72749292874082,1.0001417367476142,16,362,0.3136058572300183,0.04733783719941418,1,Bot,Bot
20170707_1522,2017-07-07 15:22:00,2017-07-07 15:22:59,2017-07-07,Friday,83,784,351.3333333333333,213351.95,9523464.99872449,27870095.800739203,0.7857142857142857,607.263614800759,281.952470047565,0.8299479166666667,13,129,0.5497448979591837,0.039326375711574955,1,Bot,Bot
20170707_1523,2017-07-07 15:23:00,2017-07-07 15:23:59,2017-07-07,Friday,84,1601,608.4666666666667,436486.5,15859376.593379138,36839436.70152962,0.7482823235477827,717.3548263394324,131.5435860772204,0.7657670729348036,11,189,0.29918800749531543,0.022022570395529746,1,Bot,Bot
20170707_1524,2017-07-07 15:24:00,2017-07-07 15:24:59,2017-07-07,Friday,85,1298,267.28333333333336,103000.28333333334,15366588.725731894,35809836.91423579,0.736517719568567,385.3599176903411,146.87551909355528,0.9831828861135156,9,157,0.26887519260400616,0.041965454885577104,1,Bot,Bot
20170707_1525,2017-07-07 15:25:00,2017-07-07 15:25:59,2017-07-07,Friday,86,1502,304.73333333333335,158109.76666666666,10978989.254327564,30234856.49569857,0.8115845539280959,518.8463137169109,124.20421904289528,0.9019138755980861,12,131,0.20639147802929428,0.030573178735506454,1,Bot,Bot
20170707_1526,2017-07-07 15:26:00,2017-07-07 15:26:59,2017-07-07,Friday,87,1699,375.21666666666664,175405.93333333332,9965555.014125956,25434515.952175133,0.7186580341377281,467.47905654510726,160.29280798182197,0.9079661016949152,13,240,0.3266627427898764,0.04570692488784258,1,Bot,Bot
20170707_1527,2017-07-07 15:27:00,2017-07-07 15:27:59,2017-07-07,Friday,88,1324,260.43333333333334,85415.33333333333,13904403.20241692,34817711.63050375,0.7741691842900302,327.97388967106104,121.23836322489781,0.9686318972033258,12,130,0.25302114803625375,0.04082938691923717,1,Bot,Bot
20170707_1528,2017-07-07 15:28:00,2017-07-07 15:28:59,2017-07-07,Friday,89,1414,673.0,557454.95,15207847.923620934,33930806.31552284,0.6888260254596889,828.3134472511144,172.95001993087786,0.9171533019987657,12,195,0.38048090523338046,0.025235264982664686,1,Bot,Bot
20170707_1529,2017-07-07 15:29:00,2017-07-07 15:29:59,2017-07-07,Friday,90,1577,601.8666666666667,371895.45,16145542.079264427,32238111.814959183,0.6544071020925808,617.9033839167035,188.06868211923094,0.7887463470206548,11,210,0.3779327837666455,0.03187306158617634,1,Bot,Bot
20170707_1530,2017-07-07 15:30:00,2017-07-07 15:30:59,2017-07-07,Friday,91,1492,244.46666666666667,61925.316666666666,11361744.550938338,30462684.284870453,0.75,253.30781292609763,114.33790725884658,1.00642866912871,14,183,0.25804289544235925,0.0499045541314426,1,Bot,Bot
20170707_1531,2017-07-07 15:31:00,2017-07-07 15:31:59,2017-07-07,Friday,92,370,106.81666666666666,49895.183333333334,14602578.378378378,31790153.555297565,0.6135135135135135,467.1104696520518,161.27402687388437,0.9289798374962384,16,80,0.4702702702702703,0.04524886877828054,1,Bot,Bot
