window_id,window_start,window_end,date,day_name,window_index,flow_count,packet_rate,byte_rate,mean_flow_duration,std_flow_duration,short_flow_ratio,mean_packet_size,packet_length_variability,fwd_bwd_packet_ratio,unique_dst_ports,unique_dst_ips,tcp_flow_ratio,syn_packet_ratio,is_attack_window,attack_category,attack_categories_present
20170705_1352,2017-07-05 13:52:00,2017-07-05 13:52:59,2017-07-05,Wednesday,10,491,1200.7666666666667,1525828.65,14154132.694501018,29983454.900617495,0.7230142566191446,1270.7120312022873,171.41549992154938,0.9131924159541134,16,102,0.2769857433808554,0.0038170058018488187,0,BENIGN,BENIGN
20170705_1353,2017-07-05 13:53:00,2017-07-05 13:53:59,2017-07-05,Wednesday,11,612,5504.933333333333,6665333.95,25619025.96732026,44105825.452172786,0.6160130718954249,1210.7928554993098,215.11551135621943,0.787582601354094,7,136,0.4395424836601307,0.0011989246009639837,0,BENIGN,BENIGN
20170705_1354,2017-07-05 13:54:00,2017-07-05 13:54:59,2017-07-05,Wednesday,12,1133,8005.116666666667,9810408.2,14743153.737864077,34020410.68468877,0.6981465136804943,1225.517204621211,184.88431910500495,0.7512934853550841,20,173,0.33097969991173876,0.0015219432571251304,0,BENIGN,BENIGN
20170705_1355,2017-07-05 13:55:00,2017-07-05 13:55:59,2017-07-05,Wednesday,13,1014,263.3833333333333,116151.58333333333,18917036.84516765,36144353.55314802,0.616370808678501,440.9982281845219,230.97197800975664,0.9135488557936796,11,176,0.40532544378698226,0.048914763019679806,0,BENIGN,BENIGN
20170705_1356,2017-07-05 13:56:00,2017-07-05 13:56:59,2017-07-05,Wednesday,14,392,8061.683333333333,9965197.716666667,19204384.599489797,36966422.05544621,0.6505102040816326,1236.1187241705104,127.95956646536142,0.748640714926107,22,83,0.29591836734693877,0.00037626550286230543,0,BENIGN,BENIGN
20170705_1357,2017-07-05 13:57:00,2017-07-05 13:57:59,2017-07-05,Wednesday,15,269,52.166666666666664,8757.183333333332,15409890.226765798,31541768.00169783,0.6059479553903345,167.86932907348242,121.08459884608206,1.3330849478390463,19,90,0.3828996282527881,0.04984025559105431,0,BENIGN,BENIGN
20170705_1358,2017-07-05 13:58:00,2017-07-05 13:58:59,2017-07-05,Wednesday,16,1087,8276.65,10060606.466666667,16138480.322907085,36972399.28325236,0.7322907083716651,1215.5408851004534,264.02358437352865,0.7540513429124458,16,187,0.500459981600736,0.0021163957237126936,0,BENIGN,BENIGN
20170705_1359,2017-07-05 13:59:00,2017-07-05 13:59:59,2017-07-05,Wednesday,17,364,136.91666666666666,55885.433333333334,11381906.538461538,25877501.91031724,0.6648351648351648,408.1711503347535,263.501238931719,1.1741201376025403,16,106,0.554945054945055,0.04467437614120511,0,BENIGN,BENIGN
20170705_1400,2017-07-05 14:00:00,2017-07-05 14:00:59,2017-07-05,Wednesday,18,135,7872.816666666667,9782863.7,19704773.05925926,36702495.51226812,0.6962962962962963,1242.6129191373693,117.8784747667881,0.7411352746037597,7,39,0.4222222222222222,0.0001926460034422242,0,BENIGN,BENIGN
20170705_1401,2017-07-05 14:01:00,2017-07-05 14:01:59,2017-07-05,Wednesday,19,97,17.333333333333332,1184.6,32564257.74226804,36014959.89328624,0.422680412371134,68.3423076923077,30.79754126673825,1.9573863636363635,15,49,0.17525773195876287,0.041346153846153845,1,DoS,DoS
20170705_1402,2017-07-05 14:02:00,2017-07-05 14:02:59,2017-07-05,Wednesday,20,657,7972.75,9760629.383333333,18537135.695585996,35605589.82892447,0.6727549467275494,1224.2487702904687,194.0507778543515,0.7383748818954866,13,106,0.3333333333333333,0.0009260710963385699,0,BENIGN,BENIGN
20170705_1403,2017-07-05 14:03:00,2017-07-05 14:03:59,2017-07-05,Wednesday,21,1477,341.75,169201.75,14806753.864590386,34554047.86627768,0.7054840893703453,495.1038771031456,166.9073477897623,0.8978250809810273,13,217,0.3046716316858497,0.044330651060716895,0,BENIGN,BENIGN
20170705_1404,2017-07-05 14:04:00,2017-07-05 14:04:59,2017-07-05,Wednesday,22,133,1863.9,2317382.9166666665,17708024.97744361,32178839.445074514,0.6466165413533834,1243.297878999231,139.633408218839,0.7512253174864159,9,46,0.2631578947368421,0.000608044065311086,0,BENIGN,BENIGN
20170705_1405,2017-07-05 14:05:00,2017-07-05 14:05:59,2017-07-05,Wednesday,23,112,24.4,4648.766666666666,26360021.026785713,37950297.840689674,0.4107142857142857,190.52322404371586,93.1181866073936,1.4539363484087102,16,56,0.4642857142857143,0.031420765027322405,0,BENIGN,BENIGN
20170705_1406,2017-07-05 14:06:00,2017-07-05 14:06:59,2017-07-05,Wednesday,24,507,153.93333333333334,88257.8,18667139.52662722,34997879.999754846,0.621301775147929,573.3508012126462,158.12869131186267,0.7946376530017486,10,110,0.33136094674556216,0.030424426158510178,0,BENIGN,BENIGN
20170705_1407,2017-07-05 14:07:00,2017-07-05 14:07:59,2017-07-05,Wednesday,25,976,312.9166666666667,135920.26666666666,25253212.87909836,42620056.87496343,0.6290983606557377,434.3656990679095,174.8314244242413,0.9949001274968126,13,162,0.3790983606557377,0.039467376830892145,0,BENIGN,BENIGN
20170705_1408,2017-07-05 14:08:00,2017-07-05 14:08:59,2017-07-05,Wednesday,26,189,4565.866666666667,6712539.316666666,25918471.984126985,36667645.74084899,0.5291005291005291,1470.1566661312932,181.3050384058742,0.7145745060364629,14,68,0.3333333333333333,0.000423431842074524,0,BENIGN,BENIGN
20170705_1409,2017-07-05 14:09:00,2017-07-05 14:09:59,2017-07-05,Wednesday,27,1111,192.4,64646.8,12246519.615661567,30938253.31266588,0.7398739873987399,336.00207900207903,121.83646663827018,1.0397526501766785,12,148,0.24572457245724572,0.04556479556479556,0,BENIGN,BENIGN
20170705_1410,2017-07-05 14:10:00,2017-07-05 14:10:59,2017-07-05,Wednesday,28,1411,280.55,112883.76666666666,9677121.249468463,23852452.668359544,0.7455705173635719,402.3659478405513,163.57763121833676,0.966129409016585,15,198,0.2678951098511694,0.045981108536802706,0,BENIGN,BENIGN
20170705_1411,2017-07-05 14:11:00,2017-07-05 14:11:59,2017-07-05,Wednesday,29,233,105.86666666666666,71656.51666666666,19148450.763948496,39581608.02009672,0.6995708154506438,676.8562657430731,170.14304503360745,0.9274878640776699,15,58,0.3261802575107296,0.02188287153652393,0,BENIGN,BENIGN
20170705_1412,2017-07-05 14:12:00,2017-07-05 14:12:59,2017-07-05,Wednesday,30,1070,6057.333333333333,10620015.866666667,16506735.296261683,35648866.58340326,0.711214953271028,1753.249372661237,166.7156932024744,0.8800066211805359,9,169,0.35887850467289717,0.001904028175214616,0,BENIGN,BENIGN
20170705_1413,2017-07-05 14:13:00,2017-07-05 14:13:59,2017-07-05,Wednesday,31,1067,255.83333333333334,93238.56666666667,11911513.369259607,24021645.74825164,0.7029053420805998,364.45042345276875,199.0176343360372,1.0891399020141534,15,147,0.36176194939081535,0.050553745928338764,0,BENIGN,BENIGN
20170705_1414,2017-07-05 14:14:00,2017-07-05 14:14:59,2017-07-05,Wednesday,32,1200,387.31666666666666,261937.4,12925537.9925,31322757.09775923,0.7408333333333333,676.2874478247774,163.83061381115397,0.7476312227402617,9,132,0.29,0.02775506691337837,0,BENIGN,BENIGN
20170705_1415,2017-07-05 14:15:00,2017-07-05 14:15:59,2017-07-05,Wednesday,33,106,26.933333333333334,7340.783333333334,21525367.41509434,34678048.106037214,0.5660377358490566,272.55383663366337,136.17147024036416,1.3744493392070485,12,43,0.2830188679245283,0.03712871287128713,0,BENIGN,BENIGN
20170705_1416,2017-07-05 14:16:00,2017-07-05 14:16:59,2017-07-05,Wednesday,34,711,288.6666666666667,174876.61666666667,15447252.521800281,35065429.82957184,0.7538677918424754,605.8081408775981,272.317201037368,0.8878474114441417,14,90,0.4444444444444444,0.03562355658198614,0,BENIGN,BENIGN
20170705_1417,2017-07-05 14:17:00,2017-07-05 14:17:59,2017-07-05,Wednesday,35,447,205.86666666666667,164538.03333333333,15822332.093959732,33577989.85392716,0.6152125279642058,799.245628238342,265.78970186042443,0.9202549354888855,10,101,0.44966442953020136,0.034488341968911915,0,BENIGN,BENIGN
20170705_1418,2017-07-05 14:18:00,2017-07-05 14:18:59,2017-07-05,Wednesday,36,800,295.93333333333334,179165.08333333334,20260863.51125,41463860.91731788,0.71875,605.4238004054968,168.8682861969336,0.8156441717791411,9,137,0.3075,0.02596305474205902,0,BENIGN,BENIGN
20170705_1419,2017-07-05 14:19:00,2017-07-05 14:19:59,2017-07-05,Wednesday,37,191,34.55,3729.25,21273194.581151832,33704520.90918713,0.4973821989528796,107.93777134587555,88.58855676115085,1.406032482598608,13,72,0.36649214659685864,0.04100337674867342,0,BENIGN,BENIGN
20170705_1420,2017-07-05 14:20:00,2017-07-05 14:20:59,2017-07-05,Wednesday,38,108,29.483333333333334,9120.9,18941616.166666668,32367256.046496786,0.5925925925925926,309.3578292820803,183.5118784002059,1.114695340501792,14,35,0.4351851851851852,0.054267947993216506,0,BENIGN,BENIGN
20170705_1421,2017-07-05 14:21:00,2017-07-05 14:21:59,2017-07-05,Wednesday,39,484,92.51666666666667,27578.916666666668,15675460.030991735,34095723.20187615,0.6962809917355371,298.09673932624753,132.79931051178897,1.0716417910447762,15,82,0.29545454545454547,0.050801657359034406,0,BENIGN,BENIGN
20170705_1422,2017-07-05 14:22:00,2017-07-05 14:22:59,2017-07-05,Wednesday,40,441,114.55,53360.55,17108038.863945577,34490565.63147891,0.6575963718820862,465.82758620689657,166.51139424013502,0.9718875502008032,12,86,0.31519274376417233,0.0405936272370144,0,BENIGN,BENIGN
20170705_1423,2017-07-05 14:23:00,2017-07-05 14:23:59,2017-07-05,Wednesday,41,2344,685.4666666666667,388762.7166666667,12794846.188139932,31696729.725675803,0.7389078498293515,567.150432795176,161.98262504018615,0.9111988847583643,12,251,0.2879692832764505,0.03338358296051352,0,BENIGN,BENIGN
20170705_1424,2017-07-05 14:24:00,2017-07-05 14:24:59,2017-07-05,Wednesday,42,181,30.166666666666668,4431.35,12623781.005524863,31478767.922646888,0.7403314917127072,146.89558011049724,129.59698061926238,1.0984936268829664,11,49,0.281767955801105,0.06574585635359116,0,BENIGN,BENIGN
20170705_1425,2017-07-05 14:25:00,2017-07-05 14:25:59,2017-07-05,Wednesday,43,334,58.13333333333333,9620.066666666668,17516123.700598802,35373235.5491937,0.6676646706586826,165.4827981651376,114.98978076155025,1.2308184143222507,13,81,0.3502994011976048,0.046444954128440366,0,BENIGN,BENIGN
20170705_1426,2017-07-05 14:26:00,2017-07-05 14:26:59,2017-07-05,Wednesday,44,385,123.96666666666667,62345.166666666664,11235215.179220779,26974109.119859803,0.6415584415584416,502.91879537510084,164.34722170457349,0.9247089262613195,15,102,0.34805194805194806,0.02796450658779242,0,BENIGN,BENIGN
20170705_1427,2017-07-05 14:27:00,2017-07-05 14:27:59,2017-07-05,Wednesday,45,272,140.75,94763.1,18181903.8125,37554565.12804965,0.7463235294117647,673.2724689165186,124.64982672777745,0.7792289867284601,16,54,0.26838235294117646,0.01989342806394316,0,BENIGN,BENIGN
20170705_1428,2017-07-05 14:28:00,2017-07-05 14:28:59,2017-07-05,Wednesday,46,342,78.55,23642.816666666666,15884157.453216374,35805470.69214742,0.7368421052631579,300.9906641205177,117.94755559396144,1.15546410608139,60,77,0.3713450292397661,0.05049862083598557,0,BENIGN,BENIGN
20170705_1429,2017-07-05 14:29:00,2017-07-05 14:29:59,2017-07-05,Wednesday,47,600,239.16666666666666,150030.78333333333,17970329.251666665,31883390.2055123,0.6583333333333333,627.3064111498257,207.13302129941846,0.8695935383011986,11,97,0.335,0.02689895470383275,0,BENIGN,BENIGN
20170705_1430,2017-07-05 14:30:00,2017-07-05 14:30:59,2017-07-05,Wednesday,48,2234,617.6166666666667,333941.3,14273418.426589077,33639880.23133621,0.7157564905998209,540.6934722184742,159.82249883367817,0.8764494404779989,15,268,0.30035810205908686,0.035782713117629594,0,BENIGN,BENIGN
20170705_1431,2017-07-05 14:31:00,2017-07-05 14:31:59,2017-07-05,Wednesday,49,159,24.716666666666665,3793.5,10850262.698113207,29948520.261509273,0.7169811320754716,153.4794335805799,102.69642069533681,1.2050520059435363,12,45,0.2830188679245283,0.04652730950775455,0,BENIGN,BENIGN
20170705_1432,2017-07-05 14:32:00,2017-07-05 14:32:59,2017-07-05,Wednesday,50,180,36.65,9504.216666666667,18466184.472222224,37013291.40059521,0.6722222222222223,259.3237835379718,88.04075966439349,1.1782178217821782,13,66,0.34444444444444444,0.035925420645748066,0,BENIGN,BENIGN
20170705_1433,2017-07-05 14:33:00,2017-07-05 14:33:59,2017-07-05,Wednesday,51,404,129.51666666666668,76760.11666666667,12957734.16089109,31921559.620617516,0.6905940594059405,592.6659374597864,166.54122161906366,0.8482758620689655,13,82,0.33910891089108913,0.03152747394157766,0,BENIGN,BENIGN
20170705_1434,2017-07-05 14:34:00,2017-07-05 14:34:59,2017-07-05,Wednesday,52,620,165.05,83360.76666666666,15436458.191935483,35085313.98820295,0.7193548387096774,505.06371806523276,151.93056464522985,0.9362658846529814,13,94,0.2693548387096774,0.03403009189134606,0,BENIGN,BENIGN
20170705_1435,2017-07-05 14:35:00,2017-07-05 14:35:59,2017-07-05,Wednesday,53,1710,370.6666666666667,180151.26666666666,10684629.125146199,29853000.805206664,0.7649122807017544,486.01960431654675,124.97138288032475,0.8938181198910081,10,198,0.24678362573099416,0.03781474820143885,0,BENIGN,BENIGN
20170705_1436,2017-07-05 14:36:00,2017-07-05 14:36:59,2017-07-05,Wednesday,54,123,22.15,3240.016666666667,10466745.861788617,30268725.916373126,0.7235772357723578,146.27614747930775,96.23178871170171,1.2735042735042734,11,45,0.4065040650406504,0.046651617757712566,0,BENIGN,BENIGN
20170705_1437,2017-07-05 14:37:00,2017-07-05 14:37:59,2017-07-05,Wednesday,55,290,142.13333333333333,88216.43333333333,24426226.01034483,45597959.68511284,0.6758620689655173,620.6597091932458,144.5528275883248,0.8039340101522843,12,71,0.3793103448275862,0.019934333958724203,0,BENIGN,BENIGN
20170705_1438,2017-07-05 14:38:00,2017-07-05 14:38:59,2017-07-05,Wednesday,56,514,135.23333333333332,69819.88333333333,14022577.429961089,31702805.57241242,0.6964980544747081,516.2919645057924,130.6435874644195,0.9044825158413518,9,84,0.29766536964980544,0.033275819571111656,0,BENIGN,BENIGN
20170705_1439,2017-07-05 14:39:00,2017-07-05 14:39:59,2017-07-05,Wednesday,57,582,222.95,150079.26666666666,9298163.1185567,23707399.21734743,0.7250859106529209,673.1521267847799,222.80057932942185,0.8924883293252228,9,105,0.40893470790378006,0.035807729685280704,0,BENIGN,BENIGN
20170705_1440,2017-07-05 14:40:00,2017-07-05 14:40:59,2017-07-05,Wednesday,58,1457,336.75,150432.65,13139248.67536033,33843884.207509704,0.759780370624571,446.7190794357832,138.71880048800145,0.93395865237366,14,168,0.2882635552505148,0.04083147735708983,0,BENIGN,BENIGN
20170705_1441,2017-07-05 14:41:00,2017-07-05 14:41:59,2017-07-05,Wednesday,59,489,95.13333333333334,24574.083333333332,13184442.938650306,34883864.72453317,0.7852760736196319,258.31201822004203,140.14990595755478,1.063245392121431,16,69,0.26993865030674846,0.049229152067274004,0,BENIGN,BENIGN
20170705_1442,2017-07-05 14:42:00,2017-07-05 14:42:59,2017-07-05,Wednesday,60,179,46.016666666666666,16213.516666666666,15210177.715083798,35091063.4244349,0.7039106145251397,352.34009416877944,143.4429436646432,1.0565897244973939,8,53,0.3128491620111732,0.03187250996015936,0,BENIGN,BENIGN
20170705_1443,2017-07-05 14:43:00,2017-07-05 14:43:59,2017-07-05,Wednesday,61,769,215.9,113929.75,11722909.403120937,25838440.42819522,0.6723016905071522,527.6968503937007,160.70131121725802,0.8898614150255288,14,140,0.34070221066319895,0.036513818125675467,0,BENIGN,BENIGN
20170705_1444,2017-07-05 14:44:00,2017-07-05 14:44:59,2017-07-05,Wednesday,62,313,104.68333333333334,48341.38333333333,16801144.332268372,32417391.3448141,0.5814696485623003,461.7868173857666,197.90546476800404,0.9205136044023234,12,71,0.46325878594249204,0.040917051424932335,0,BENIGN,BENIGN
20170705_1445,2017-07-05 14:45:00,2017-07-05 14:45:59,2017-07-05,Wednesday,63,924,257.6333333333333,95390.28333333334,21681279.711038962,40307188.20817019,0.6298701298701299,370.25598395652736,201.45330647563225,0.9970288076475907,12,145,0.37662337662337664,0.04541337818605253,0,BENIGN,BENIGN
20170705_1446,2017-07-05 14:46:00,2017-07-05 14:46:59,2017-07-05,Wednesday,64,655,145.55,42282.15,15611932.114503818,36192177.91737039,0.7236641221374046,290.499141188595,173.57925025874175,1.064287402505318,15,116,0.32061068702290074,0.04729188136951792,0,BENIGN,BENIGN
20170705_1447,2017-07-05 14:47:00,2017-07-05 14:47:59,2017-07-05,Wednesday,65,783,232.58333333333334,123770.51666666666,19006898.70625798,40394513.02722972,0.70242656449553,532.1555714797563,180.71323271480102,0.9459007250418293,13,126,0.3243933588761175,0.035041203869580796,0,BENIGN,BENIGN
20170705_1448,2017-07-05 14:48:00,2017-07-05 14:48:59,2017-07-05,Wednesday,66,581,166.76666666666668,80457.25,27911666.91910499,42149437.534112945,0.5352839931153184,482.45402758344994,126.33239995126434,1.013886093781445,11,74,0.7538726333907056,0.08464921047371578,1,DoS,DoS
20170705_1449,2017-07-05 14:49:00,2017-07-05 14:49:59,2017-07-05,Wednesday,67,1588,605.55,390473.9166666667,26049816.00440806,42184528.30373249,0.4905541561712846,644.825227754383,167.7342833068523,0.9807021369385085,13,167,0.5390428211586902,0.056477582363140946,1,DoS,DoS
20170705_1450,2017-07-05 14:50:00,2017-07-05 14:50:59,2017-07-05,Wednesday,68,1071,304.96666666666664,161366.23333333334,25018885.491129786,42339873.91714927,0.5331465919701214,529.1274456224724,160.9313150756211,1.111341871466482,15,138,0.5032679738562091,0.07645644332713958,1,DoS,DoS
20170705_1451,2017-07-05 14:51:00,2017-07-05 14:51:59,2017-07-05,Wednesday,69,745,168.75,52738.51666666667,33132973.420134228,47194617.58344815,0.4590604026845638,312.5245432098765,112.24355755052693,1.2492225677476676,8,96,0.5718120805369128,0.09520987654320988,1,DoS,DoS
20170705_1452,2017-07-05 14:52:00,2017-07-05 14:52:59,2017-07-05,Wednesday,70,591,169.36666666666667,95068.46666666666,37793965.138747886,48169257.64341696,0.4433164128595601,561.3174571934659,133.92799815871888,1.0407630522088354,13,89,0.6480541455160744,0.04506986813619366,1,DoS,DoS
20170705_1453,2017-07-05 14:53:00,2017-07-05 14:53:59,2017-07-05,Wednesday,71,1612,505.51666666666665,268640.9666666667,20499076.38337469,39383972.3147789,0.5986352357320099,531.4186146187069,204.36894083067224,0.9519917626616899,10,203,0.4807692307692308,0.05604826744914444,1,DoS,DoS
20170705_1454,2017-07-05 14:54:00,2017-07-05 14:54:59,2017-07-05,Wednesday,72,1168,349.75,191452.2,26323443.151541095,44394832.86504468,0.538527397260274,547.3972837741244,141.93978411635385,1.1208691258211219,15,129,0.502568493150685,0.06233023588277341,1,DoS,DoS
20170705_1455,2017-07-05 14:55:00,2017-07-05 14:55:59,2017-07-05,Wednesday,73,472,61.9,5731.833333333333,54418753.58262712,50240537.05868397,0.2478813559322034,92.59827679052235,44.94151330022302,2.258771929824561,10,62,0.847457627118644,0.15697361335487345,1,DoS,DoS
20170705_1456,2017-07-05 14:56:00,2017-07-05 14:56:59,2017-07-05,Wednesday,74,746,165.15,52201.35,23413318.534852546,41217795.69468252,0.5683646112600537,316.08446866485014,134.74860145322023,1.1900552486187845,11,120,0.44638069705093836,0.06640427893833889,1,DoS,DoS
20170705_1457,2017-07-05 14:57:00,2017-07-05 14:57:59,2017-07-05,Wednesday,75,1696,562.6166666666667,294598.3,24686508.2629717,43524891.475413196,0.6014150943396226,523.6217080901739,164.11931264530855,0.9643875472796043,12,213,0.46462264150943394,0.05044879580531445,1,DoS,DoS
20170705_1458,2017-07-05 14:58:00,2017-07-05 14:58:59,2017-07-05,Wednesday,76,462,63.0,6782.166666666667,37498125.45887446,48729155.72711579,0.42207792207792205,107.65343915343915,52.690251898035804,2.866053169734151,15,43,0.6255411255411255,0.18518518518518517,1,DoS,DoS
20170705_1459,2017-07-05 14:59:00,2017-07-05 14:59:59,2017-07-05,Wednesday,77,796,154.48333333333332,39551.23333333333,39235635.48241206,48601936.5397557,0.44597989949748745,256.02265616571367,130.73885177286596,1.29058561897702,9,119,0.592964824120603,0.08814327327651311,1,DoS,DoS
20170705_1500,2017-07-05 15:00:00,2017-07-05 15:00:59,2017-07-05,Wednesday,78,1365,457.0,261852.55,24703313.723809525,43321393.816008076,0.5838827838827839,572.9815098468272,138.24659858955712,0.9580834047415024,14,149,0.367032967032967,0.03683442742523705,1,DoS,DoS
20170705_1501,2017-07-05 15:01:00,2017-07-05 15:01:59,2017-07-05,Wednesday,79,1926,558.0166666666667,278288.6666666667,22475042.971962616,40988916.81479614,0.6007268951194185,498.7103133120277,178.71637886032795,0.9992834537529109,12,258,0.4143302180685358,0.05134255249245841,1,DoS,DoS
20170705_1502,2017-07-05 15:02:00,2017-07-05 15:02:59,2017-07-05,Wednesday,80,1134,292.15,120714.9,34473792.821869485,47657676.37996494,0.48324514991181655,413.1949341091905,123.4706343229817,1.0298749421028255,12,147,0.5740740740740741,0.0605853157624508,1,DoS,DoS
20170705_1503,2017-07-05 15:03:00,2017-07-05 15:03:59,2017-07-05,Wednesday,81,1553,330.93333333333334,132232.66666666666,18005385.847392146,38527280.483441025,0.7037990985189955,399.57493956486707,126.14005306070743,1.0886715052066898,11,189,0.330328396651642,0.05554995970991136,1,DoS,DoS
20170705_1504,2017-07-05 15:04:00,2017-07-05 15:04:59,2017-07-05,Wednesday,82,746,209.28333333333333,106601.81666666667,27710880.48793566,44210769.26870332,0.5268096514745308,509.3660109898861,117.10750273568154,1.0627463863337714,15,105,0.5710455764075067,0.06785060125826232,1,DoS,DoS
20170705_1505,2017-07-05 15:05:00,2017-07-05 15:05:59,2017-07-05,Wednesday,83,1246,476.06666666666666,299901.2833333333,30659279.864365973,46434691.86479262,0.5208667736757624,629.9564836857583,149.45040418145896,0.9395029875067897,11,161,0.5136436597110754,0.04236101386360454,1,DoS,DoS
20170705_1506,2017-07-05 15:06:00,2017-07-05 15:06:59,2017-07-05,Wednesday,84,409,85.58333333333333,22621.066666666666,43054875.80195599,51619427.06197536,0.33251833740831294,264.31626095423564,108.61441857518898,1.7117212249208025,11,68,0.8190709046454768,0.11178188899707887,1,DoS,DoS
20170705_1507,2017-07-05 15:07:00,2017-07-05 15:07:59,2017-07-05,Wednesday,85,1946,526.9,332336.05,14491918.126413155,29891404.18818537,0.6464542651593012,630.7383754033024,160.29527527144168,0.9777916796997185,9,251,0.3823227132579651,0.048744227241095714,1,DoS,DoS
20170705_1508,2017-07-05 15:08:00,2017-07-05 15:08:59,2017-07-05,Wednesday,86,620,147.91666666666666,73291.5,35047349.893548384,45707842.700933,0.38548387096774195,495.4918309859155,134.9086506678437,1.3156796243151578,12,80,0.6548387096774193,0.08946478873239437,1,DoS,DoS
20170705_1509,2017-07-05 15:09:00,2017-07-05 15:09:59,2017-07-05,Wednesday,87,511,124.45,48825.38333333333,23759958.886497065,25854667.87774377,0.29549902152641877,392.3293156555511,171.98526041511823,1.3677869372225746,10,44,0.735812133072407,0.09387973751171823,1,DoS,DoS
20170705_1510,2017-07-05 15:10:00,2017-07-05 15:10:59,2017-07-05,Wednesday,88,493,139.73333333333332,75938.75,11010904.868154159,30504092.904895667,0.7200811359026369,543.4547948473282,192.58415287824636,0.9874377814648021,16,72,0.4949290060851927,0.04508587786259542,1,DoS,DoS
20170705_1511,2017-07-05 15:11:00,2017-07-05 15:11:59,2017-07-05,Wednesday,89,393,139.76666666666668,73283.83333333333,13159613.361323155,27356879.87260973,0.5597964376590331,524.3298354400191,206.7628162966748,0.9070031832651205,10,66,0.4351145038167939,0.03887431433341283,0,BENIGN,BENIGN
20170705_1512,2017-07-05 15:12:00,2017-07-05 15:12:59,2017-07-05,Wednesday,90,197,123.31666666666666,96348.18333333333,15434518.340101523,33428718.109214637,0.5583756345177665,781.3070685227733,297.846383567361,0.8762677484787018,10,53,0.4619289340101523,0.024868225435869713,0,BENIGN,BENIGN
20170705_1513,2017-07-05 15:13:00,2017-07-05 15:13:59,2017-07-05,Wednesday,91,1553,295.3666666666667,107900.48333333334,8751447.8454604,24610895.94185573,0.7527366387636832,365.3102922920664,155.0167317692597,1.0479547030275018,16,193,0.25434642627173215,0.043053831396004966,0,BENIGN,BENIGN
